VISITOR LEVEL:;;;100%;;100%;;30%;30%;;;;;
ad_id;dealer_id;ad_days;vipViews_siteGermany;TopFeature_days;vipViews_TopFeature;DSPtestFeature_days;vipViews_DSPtestFeature;DSPdelivery;TOP feature ads;DSS feature flag;Feature flag;DSP delivery flag;DSP delivery & VIP view
119126486;456956;1;1;0;0;0;0;;0;0;0;0;0
119126668;456956;7;27;0;0;0;0;;0;0;0;0;0
119129787;456956;7;16;0;0;0;0;;0;0;0;0;0
119130043;456956;7;20;0;0;0;0;;0;0;0;0;0
119132073;456956;7;31;0;0;0;0;;0;0;0;0;0
119158465;456956;7;14;0;0;0;0;;0;0;0;0;0
119158759;456956;7;30;0;0;0;0;;0;0;0;0;0
119158826;456956;7;25;0;0;0;0;;0;0;0;0;0
119159115;456956;7;91;0;0;0;0;;0;0;0;0;0
119159469;456956;7;61;0;0;0;0;;0;0;0;0;0
119159657;456956;7;254;0;0;3;7;;0;1;1;0;0
119159840;456956;7;290;0;0;1;2;;0;1;1;0;0
119161073;456956;7;18;0;0;0;0;;0;0;0;0;0
119161542;456956;6;9;0;0;0;0;;0;0;0;0;0
119167410;456956;3;2;0;0;0;0;;0;0;0;0;0
119167578;456956;7;2;0;0;0;0;;0;0;0;0;0
119168066;456956;7;9;0;0;0;0;;0;0;0;0;0
119170391;456956;6;7;0;0;0;0;;0;0;0;0;0
119170734;456956;2;2;0;0;0;0;;0;0;0;0;0
119171870;456956;3;3;0;0;0;0;;0;0;0;0;0
119172208;456956;2;2;0;0;0;0;;0;0;0;0;0
119172453;456956;7;2;0;0;0;0;;0;0;0;0;0
119239048;461817;7;8;0;0;0;0;;0;0;0;0;0
119239050;461817;1;1;0;0;0;0;;0;0;0;0;0
119433387;452236;7;2;0;0;0;0;5;0;0;0;1;0
119510246;454421;7;7;0;0;0;0;;0;0;0;0;0
119704239;457490;7;164;1;1;0;0;;1;0;1;0;0
120879156;456712;7;10;0;0;0;0;;0;0;0;0;0
120918128;497357;5;6;0;0;0;0;;0;0;0;0;0
